layer,transmission_time,transmission_data,computation_time
0,0.24187374114990234,0.5897026062011719,70.1296329498291
1,0.10975885391235352,0.177978515625,30.207395553588867
2,0.1433851718902588,0.123779296875,32.31239318847656
3,0.15845417976379395,0.24755859375,34.14201736450195
4,0.08236360549926758,0.1650390625,30.155658721923828
5,0.017385244369506836,0.03515625,1052.767038345337
